name,address,website,phone_number,reviews_count,reviews_average,latitude,longitude,keyword,searched_zipcode
Tiny Stars Family Daycare LLC,"
1000 Bernard St, Alexandria, VA 22314","
kiddieacademy.com","
(703) 497-2500",,,38.8205297,-77.1919106,kids learning center,22060
Excel Preparatory Preschool Academy,"
1000 Bernard St, Alexandria, VA 22314","
kiddieacademy.com","
(703) 497-2500",,,38.8205297,-77.1919106,kids learning center,22060
Fontanelle Academy of Early Learning,"
1000 Bernard St, Alexandria, VA 22314","
kiddieacademy.com","
(703) 317-1389",,,38.8205297,-77.1919106,kids learning center,22060
Zaini Daycare,"
2418 Grist Mill Pl, Alexandria, VA 22314","
excelprepacademy.org","
(703) 317-1389",,,38.8205297,-77.1919106,kids learning center,22060
Washington Waldorf School,"
2418 Grist Mill Pl, Alexandria, VA 22314","
excelprepacademy.org","
(703) 317-1389",,,38.8205297,-77.1919106,kids learning center,22060
The Vine Preschool at Wesley,"
2418 Grist Mill Pl, Alexandria, VA 22314","
excelprepacademy.org","
(703) 317-1389",,,38.8205297,-77.1919106,kids learning center,22060
Childtime of Alexandria,"
2272 Huntington Ave, Alexandria, VA 22303","
childtime.com","
(877) 220-0584",,,38.8205297,-77.1919106,kids learning center,22060
Huntington Learning Center - Alexandria,"
2272 Huntington Ave, Alexandria, VA 22303","
childtime.com","
(877) 220-0584",,,38.8205297,-77.1919106,kids learning center,22060
ABC Home Daycare LLC,"
2272 Huntington Ave, Alexandria, VA 22303","
childtime.com","
(877) 220-0584",,,38.8205297,-77.1919106,kids learning center,22060
Great Beginnings Early Learning Center,"
2272 Huntington Ave, Alexandria, VA 22303","
childtime.com","
(877) 220-0584",,,38.8205297,-77.1919106,kids learning center,22060
Markham School Age Center,"
9500 Barlow Rd, Fort Belvoir, VA 22060","
belvoir.armymwr.com","
(703) 805-9100",,,38.6996899,-77.2754172,kids learning center,22060
My Gym Children's Fitness Center,"
9500 Barlow Rd, Fort Belvoir, VA 22060","
belvoir.armymwr.com","
(703) 805-9100",,,38.6996899,-77.2754172,kids learning center,22060
Munchkin toes,"
9500 Barlow Rd, Fort Belvoir, VA 22060","
belvoir.armymwr.com","
(703) 805-9100",,,38.6996899,-77.2754172,kids learning center,22060
Yoli's Day Care,"
9500 Barlow Rd, Fort Belvoir, VA 22060","
belvoir.armymwr.com","
(703) 805-9100",,,38.6996899,-77.2754172,kids learning center,22060
Loving Mom Child Care,"
106 Mt Vernon Ave, Alexandria, VA 22301","
yolisdaycare.com","
(703) 475-3675",,,38.8096066,-77.2029243,kids learning center,22060
Tinyville Academy,"
106 Mt Vernon Ave, Alexandria, VA 22301","
yolisdaycare.com","
(703) 475-3675",,,38.8096066,-77.2029243,kids learning center,22060
Kingstowne Montessori Children’s House,"
6508 Wynema Ct, Alexandria, VA 22315","
kingstownemontessori.com","
(703) 746-8893",,,38.7493647,-77.3144379,educational programs for kids,22060
Chesterbrook Academy Preschool of Alexandria,"
6508 Wynema Ct, Alexandria, VA 22315","
kingstownemontessori.com","
(703) 746-8893",,,38.7493647,-77.3144379,educational programs for kids,22060
Campagna Kids Program,"
6508 Wynema Ct, Alexandria, VA 22315","
kingstownemontessori.com","
(703) 746-8893",,,38.7493647,-77.3144379,educational programs for kids,22060
Maranatha Education Center LLC,"
5510 Cherokee Ave Suite 300, Alexandria, VA 22312","
maranathaec.com","
(703) 997-1317",,,38.7493647,-77.3144379,educational programs for kids,22060
Campagna Center,"
418 S Washington St, Alexandria, VA 22314","
campagnacenter.org","
(703) 549-0111",,,38.801158,-77.1917266,educational programs for kids,22060
Valley Drive Preschool,"
418 S Washington St, Alexandria, VA 22314","
campagnacenter.org","
(703) 549-0111",,,38.801158,-77.1917266,educational programs for kids,22060
Empower U Center,"
418 S Washington St, Alexandria, VA 22314","
campagnacenter.org","
(703) 549-0111",,,38.801158,-77.1917266,educational programs for kids,22060
"Spring ""N"" Dale Private School","
6574 Edsall Rd, Alexandria, VA 22312","
springndaleprivateschool.com","
(703) 354-2455",,,38.806622,-77.3150216,educational programs for kids,22060
The River Farm Forest School,"
6574 Edsall Rd, Alexandria, VA 22312","
springndaleprivateschool.com","
(703) 354-2455",,,38.806622,-77.3150216,educational programs for kids,22060
Child and Family Network Centers,"
6574 Edsall Rd, Alexandria, VA 22312","
springndaleprivateschool.com","
(703) 354-2455",,,38.806622,-77.3150216,educational programs for kids,22060
Cornerstone Children's Ministry (CCM),"
3700 Wheeler Ave, Alexandria, VA 22304","
cfnc-online.org","
(703) 836-0214",,,38.807148,-77.2407794,educational programs for kids,22060
ACPS Adult Education,"
3700 Wheeler Ave, Alexandria, VA 22304","
cfnc-online.org","
(703) 836-0214",,,38.807148,-77.2407794,educational programs for kids,22060
Learning Tree International - Alexandria Education and AnyWare Center,"
1925 Ballenger Ave Suite 200, Alexandria, VA 22314","
learningtree.com","
(888) 843-8733",,,38.807148,-77.2407794,educational programs for kids,22060
Big Blue Swim School,"
1925 Ballenger Ave Suite 200, Alexandria, VA 22314","
bigblueswimschool.com","
(571) 866-9101",,,38.7791709,-77.334857,educational programs for kids,22060
Grace Weekday Preschool,"
7202 Old Keene Mill Rd, Springfield, VA 22150","
bigblueswimschool.com","
(571) 866-9101",,,38.7791709,-77.334857,educational programs for kids,22060
Bright Beginning,"
4300 Aspen Dr, Alexandria, VA 22309","
wonderschool.com","
(571) 317-1482",,,38.7344556,-77.2507093,after school programs for kids,22060
The Little Home Academy,"
4300 Aspen Dr, Alexandria, VA 22309","
wonderschool.com","
(571) 317-1482",,,38.7344556,-77.2507093,after school programs for kids,22060
Love BAG Family Home daycare,"
4300 Aspen Dr, Alexandria, VA 22309","
wonderschool.com","
(571) 317-1482",,,38.7344556,-77.2507093,after school programs for kids,22060
Sunshine Daycare,"
4300 Aspen Dr, Alexandria, VA 22309","
wonderschool.com","
(571) 317-1482",,,38.7344556,-77.2507093,after school programs for kids,22060
Selam Daycare,"
7311 Crestleigh Cir, Alexandria, VA 22315","
selamdaycare.com","
(703) 986-6895",,,38.733107,-77.316498,after school programs for kids,22060
Daffodils Child Care,"
7311 Crestleigh Cir, Alexandria, VA 22315","
selamdaycare.com","
(703) 986-6895",,,38.733107,-77.316498,after school programs for kids,22060
Sunny Skies Care,"
7814 Seth Hampton Dr, Alexandria, VA 22315","
daffodilschildcare.com","
(571) 484-3891",,,38.733107,-77.316498,after school programs for kids,22060
Kidventure Daycare,"
7814 Seth Hampton Dr, Alexandria, VA 22315","
daffodilschildcare.com","
(571) 484-3891",,,38.733107,-77.316498,after school programs for kids,22060
Gloryber's Spanish Academy of Alexandria,"
3209 Spring Dr, Alexandria, VA 22306","
gloryberacademy.com","
(571) 347-7360",,,38.764549,-77.2312874,after school programs for kids,22060
Elite M.A. Center - Kingstowne,"
6457 Old Beulah St, Alexandria, VA 22315","
emacenter.com","
(703) 971-8560",,,38.7421552,-77.3068042,after school programs for kids,22060
Little Stars Family Daycare,"
6457 Old Beulah St, Alexandria, VA 22315","
emacenter.com","
(703) 971-8560",,,38.7421552,-77.3068042,after school programs for kids,22060
YAYA Family Child Care,"
6457 Old Beulah St, Alexandria, VA 22315","
emacenter.com","
(703) 971-8560",,,38.7421552,-77.3068042,after school programs for kids,22060
Hamdis Childcare,"
6026 Kestner Cir, Alexandria, VA 22315","
yayafamilychildcare.com","
(703) 269-7584",,,38.7375848,-77.2335475,after school programs for kids,22060
Serki's Child Care,"
4209 Main St, Alexandria, VA 22309","
care.com","
(703) 901-5052",,,38.7375848,-77.2335475,after school programs for kids,22060
South Post Child Development Center,"
4209 Main St, Alexandria, VA 22309","
care.com","
(703) 901-5052",,,38.7375848,-77.2335475,after school programs for kids,22060
Mathnasium,"
4209 Main St, Alexandria, VA 22309","
care.com","
(703) 901-5052",,,38.7375848,-77.2335475,after school programs for kids,22060
Testey's Child Care,"
8257 Native Violet Dr, Laurel Hill, VA 22079","
testeyschildcarellc.com","
(703) 625-6458",,,38.7177438,-77.37037,after school programs for kids,22060
Shining Star Kids Care,"
8257 Native Violet Dr, Laurel Hill, VA 22079","
testeyschildcarellc.com","
(703) 625-6458",,,38.7177438,-77.37037,after school programs for kids,22060
Brentwood Academy,"
3725 Nalls Rd, Alexandria, VA 22309","
brentwoodacademy.org","
(703) 780-5750",,,38.7177438,-77.37037,after school programs for kids,22060
Blockchain Basketball Training,"
1521 Boyd Pointe Wy Unit 2509, Vienna, VA 22182","
site123.me","
(703) 989-7867",,,39.0693698,-77.6290916,summer camps for kids,22066
Jill's House,"
1521 Boyd Pointe Wy Unit 2509, Vienna, VA 22182","
site123.me","
(703) 989-7867",,,39.0693698,-77.6290916,summer camps for kids,22066
Bretton Woods Recreation Center,"
1521 Boyd Pointe Wy Unit 2509, Vienna, VA 22182","
site123.me","
(703) 989-7867",,,39.0693698,-77.6290916,summer camps for kids,22066
Potomac Academy,"
9200 Vernon Dr, Great Falls, VA 22066","
facebook.com","
(202) 770-0600",,,38.0133165,-84.6187924,educational camps,22066
The Madeira School,"
8328 VA-193, McLean, VA 22102","
madeira.org","
(703) 556-8200",,,46.423669,-129.9427085,science camps,22066
King Solomon's Christian Academy,"
21449 Potomac View Rd, Sterling, VA 20164","
kingsolomonsca.wixsite.com","
(703) 430-6140",,,39.022522,-77.5458529,kids learning center,22066
Eye Level - Sterling,"
21449 Potomac View Rd, Sterling, VA 20164","
kingsolomonsca.wixsite.com","
(703) 430-6140",,,39.022522,-77.5458529,kids learning center,22066
Learning Village Montessori School,"
47722 Saulty Dr, Sterling, VA 20165","
learningvillageschool.com","
(703) 404-4200",,,39.022522,-77.5458529,kids learning center,22066
Caritas Academy,"
47722 Saulty Dr, Sterling, VA 20165","
learningvillageschool.com","
(703) 404-4200",,,39.022522,-77.5458529,kids learning center,22066
Novastar Prep,"
115 Connemara Dr, Sterling, VA 20164",,"
(703) 618-0736",,,39.0219983,-77.5363666,kids learning center,22066
Kumon Math and Reading Center of Sterling - Sugarland Crossing,"
9893 Georgetown Pike #526, Great Falls, VA 22066","
novastarprep.com","
(703) 435-9494",,,38.9974206,-77.4318903,kids learning center,22066
Explore Learning School,"
Potomac Baptist Church, 20747 Lowes Island Blvd, Sterling, VA 20165","
explorelearningva.com","
(703) 719-9882",,,39.016062,-77.5214058,educational programs for kids,22066
Chesterbrook Academy Preschool,"
46120 Woodshire Dr, Sterling, VA 20166","
chesterbrookacademy.com","
(703) 910-3081",,,39.016062,-77.5214058,educational programs for kids,22066
The Gardner School of Ashburn,"
46120 Woodshire Dr, Sterling, VA 20166","
chesterbrookacademy.com","
(703) 910-3081",,,39.016062,-77.5214058,educational programs for kids,22066
Expressions Music Academy,"
46120 Woodshire Dr, Sterling, VA 20166","
chesterbrookacademy.com","
(703) 910-3081",,,39.016062,-77.5214058,educational programs for kids,22066
Montessori Children’s Center - Ashburn VA,"
20108 Ashburn Village Blvd, Ashburn, VA 20147","
montessoriccgroup.com","
(571) 365-0050",,,39.0592925,-77.6206219,educational programs for kids,22066
The Learning Experience - Aldie,"
20108 Ashburn Village Blvd, Ashburn, VA 20147","
montessoriccgroup.com","
(571) 365-0050",,,39.0592925,-77.6206219,educational programs for kids,22066
Golden Pond School,"
20108 Ashburn Village Blvd, Ashburn, VA 20147","
montessoriccgroup.com","
(571) 365-0050",,,39.0592925,-77.6206219,educational programs for kids,22066
Loudoun Montessori School,"
20108 Ashburn Village Blvd, Ashburn, VA 20147","
montessoriccgroup.com","
(571) 365-0050",,,39.0592925,-77.6206219,educational programs for kids,22066
Karter Little Wins of Ashburn,"
21690 Red Rum Dr #187, Ashburn, VA 20147","
loudounmontessori.com","
(571) 291-2875",,,39.0592925,-77.6206219,educational programs for kids,22066
Celebree School of Ashburn Farm,"
43800 Clemens Terrace, Ashburn, VA 20147","
celebree.com","
(703) 879-2452",,,39.0592925,-77.6206219,educational programs for kids,22066
Good Beginnings School,"
43800 Clemens Terrace, Ashburn, VA 20147","
celebree.com","
(703) 879-2452",,,39.0592925,-77.6206219,educational programs for kids,22066
Seeds Academy,"
43800 Clemens Terrace, Ashburn, VA 20147","
celebree.com","
(703) 879-2452",,,39.0592925,-77.6206219,educational programs for kids,22066
Kiddie Academy of Ashburn,"
20775 Century Corner Dr, Ashburn, VA 20147","
kiddieacademy.com","
(571) 223-0800",,,39.0592925,-77.6206219,educational programs for kids,22066
Kiddie Academy of Moorefield Station,"
22430 Flagstaff Plaza, Ashburn, VA 20148","
kiddieacademy.com","
(703) 497-2900",,,39.0592925,-77.6206219,educational programs for kids,22066
Open Arms Child Development Center,"
22430 Flagstaff Plaza, Ashburn, VA 20148","
kiddieacademy.com","
(703) 497-2900",,,39.0592925,-77.6206219,educational programs for kids,22066
Chesterbrook Academy Preschool,"
22115 Gramercy Park Dr Suite 100, Ashburn, VA 20147","
chesterbrookacademy.com","
(571) 946-8154",,,39.0592925,-77.6206219,educational programs for kids,22066
Merit School of Broadlands,"
22115 Gramercy Park Dr Suite 100, Ashburn, VA 20147","
chesterbrookacademy.com","
(571) 946-8154",,,39.0592925,-77.6206219,educational programs for kids,22066
Winwood Children's Center,"
22115 Gramercy Park Dr Suite 100, Ashburn, VA 20147","
chesterbrookacademy.com","
(571) 946-8154",,,39.0592925,-77.6206219,educational programs for kids,22066
Jumps and Jumps Daycare,"
11819 Thomas Ave, Great Falls, VA 22066","
jumpsandjumps.com","
(703) 945-4970",,,39.0587995,-77.8678701,after school programs for kids,22066
YMCA OF BRISTOL: CAMP ADVENTURE,"
527 Spring Lake Rd, Bristol, VA 24201","
bristolymca.net","
(423) 968-3133",,,34.9239938,-88.1466348,educational camps,22067
YMCA Ayrlawn,"
527 Spring Lake Rd, Bristol, VA 24201","
bristolymca.net","
(423) 968-3133",,,34.9239938,-88.1466348,educational camps,22067
Champ Camp Great Outdoors at Marymount University,"
527 Spring Lake Rd, Bristol, VA 24201","
bristolymca.net","
(423) 968-3133",,,34.9239938,-88.1466348,educational camps,22067
Fun Bot Lab,"
7005 Georgetown Pike, McLean, VA 22101","
funbotlab.com","
(703) 577-3634",,,38.9942963,-77.366643,robotics camps,22067
NoVa KinderCare,"
8991 Brook Rd, McLean, VA 22102","
mcleanpreschool.com","
(703) 442-4766",,,38.9431496,-77.5423756,kids learning center,22067
Sunshine and Sprouts Home Daycare,"
8991 Brook Rd, McLean, VA 22102","
mcleanpreschool.com","
(703) 442-4766",,,38.9431496,-77.5423756,kids learning center,22067
Eye Level Learning Center McLean,"
6704 Old McLean Village Dr #100, McLean, VA 22101",,"
(703) 663-8566",,,38.9431496,-77.5423756,kids learning center,22067
Shining Stars Daycare,"
6704 Old McLean Village Dr #100, McLean, VA 22101",,"
(703) 663-8566",,,38.9431496,-77.5423756,kids learning center,22067
The Growing Nest,"
6704 Old McLean Village Dr #100, McLean, VA 22101",,"
(703) 663-8566",,,38.9431496,-77.5423756,kids learning center,22067
Hoya Kids Learning Center,"
6704 Old McLean Village Dr #100, McLean, VA 22101",,"
(703) 663-8566",,,38.9431496,-77.5423756,kids learning center,22067
The Academy 5,"
1481 Chain Bridge Rd Suite, McLean, VA 22101",,,,,38.908332,-77.3595162,educational programs for kids,22067
Youth Sports Virginia Training Center,"
14023 Noblewood Plaza, Woodbridge, VA 22193","
youthsportsva.com","
(703) 590-8400",,,38.6514346,-77.6028822,summer camps for kids,22079
Kid's Choice Sport & Fun Center,"
13000 Sport and Health Dr, Woodbridge, VA 22192","
kidschoicesportandfuncenter.com","
(703) 940-3700",,,38.6514346,-77.6028822,summer camps for kids,22079
Elevate Kids Basketball Training and Gym,"
8382 Terminal Rd Unit E, Lorton, VA 22079","
elevatesportstraining.com","
(703) 314-1688",,,38.6514346,-77.6028822,summer camps for kids,22079
Everbrook Academy of Caton Hill,"
2510 Caton Hill Rd, Woodbridge, VA 22192","
everbrookacademy.com","
(855) 444-3778",,,38.6578601,-77.3623982,science camps,22079
The Learning Experience - Potomac Shores,"
15725 Neabsco Rd, Woodbridge, VA 22191","
thelearningexperience.com","
(571) 285-4147",,,38.6085074,-77.3614498,science camps,22079
Lake Ridge KinderCare,"
12781 Harbor Dr, Woodbridge, VA 22192","
kindercare.com","
(703) 491-1100",,,38.6749654,-77.3509379,science camps,22079
Funbotics,"
13104 Queensdale Dr, Woodbridge, VA 22193","
funbotics.org","
(571) 488-5982",,,38.6690595,-77.4341202,science camps,22079
Old Bridge KinderCare,"
1520 Old Bridge Rd, Woodbridge, VA 22192","
kindercare.com","
(703) 490-5145",,,38.673744,-77.3343818,science camps,22079
Woodbridge KinderCare,"
14050 Central Loop, Woodbridge, VA 22193","
kindercare.com","
(703) 580-1628",,,38.647731,-77.3846418,science camps,22079
Life Champ Martial Arts of Woodbridge,"
12500 Dillingham Square, Woodbridge, VA 22192","
hellokarate.com","
(703) 583-6766",,,38.6476082,-77.508252,coding camps for kids,22079
Montessori Kids Universe Lorton Valley,"
8931 Ox Rd, Lorton, VA 22079","
montessorikidsuniverse.com","
(703) 551-3231",,,38.7156969,-77.3350369,kids learning center,22079
infant Care Kids Club,"
8156 American Holly Rd, Lorton, VA 22079","
lortoninfantcare.com","
(703) 505-2701",,,38.7156969,-77.3350369,kids learning center,22079
The Nest Academy Learning Preschool,"
9129 Royal Robin Ln, Lorton, VA 22079","
nestacademy.com","
(703) 690-0063",,,38.7156969,-77.3350369,kids learning center,22079
Adventure Daycare,"
9129 Royal Robin Ln, Lorton, VA 22079","
nestacademy.com","
(703) 690-0063",,,38.7156969,-77.3350369,kids learning center,22079
Home of Angels Daycare,"
9129 Royal Robin Ln, Lorton, VA 22079","
nestacademy.com","
(703) 690-0063",,,38.7156969,-77.3350369,kids learning center,22079
Elede Childcare,"
9017 Haywood Ave, Lorton, VA 22079","
homeofangelsdaycare.com","
(703) 926-4843",,,38.7156969,-77.3350369,kids learning center,22079
Sunnyside Daycare,"
9017 Haywood Ave, Lorton, VA 22079","
homeofangelsdaycare.com","
(703) 926-4843",,,38.7156969,-77.3350369,kids learning center,22079
Lorton Child Care,"
9017 Haywood Ave, Lorton, VA 22079","
homeofangelsdaycare.com","
(703) 926-4843",,,38.6904559,-77.2903291,kids learning center,22079
Patricia's Daycare Inc.,"
Child Care Center, 9914 E Hill Dr, Lorton, VA 22079",,"
(571) 263-6028",,,38.6904559,-77.2903291,kids learning center,22079
TinyTown Child Care,"
Child Care Center, 9914 E Hill Dr, Lorton, VA 22079",,"
(571) 263-6028",,,38.6904559,-77.2903291,kids learning center,22079
Learning Paths Academy Occoquan,"
1511 Old Bridge Rd, Woodbridge, VA 22192","
learningpathsacademy.com","
(540) 530-4243",,,38.6717592,-77.3337136,kids learning center,22079
BumbleBee Academy,"
1511 Old Bridge Rd, Woodbridge, VA 22192","
learningpathsacademy.com","
(540) 530-4243",,,38.6717592,-77.3337136,kids learning center,22079
Testey's Child Care LLC,"
1511 Old Bridge Rd, Woodbridge, VA 22192","
learningpathsacademy.com","
(540) 530-4243",,,38.6717592,-77.3337136,kids learning center,22079
Nima Home Daycare LLC,"
1511 Old Bridge Rd, Woodbridge, VA 22192","
learningpathsacademy.com","
(540) 530-4243",,,38.6717592,-77.3337136,kids learning center,22079
Celeste’s Daycare,"
1511 Old Bridge Rd, Woodbridge, VA 22192","
learningpathsacademy.com","
(540) 530-4243",,,38.7334695,-77.2767968,kids learning center,22079
Brynmor Early Education & Preschool,"
1511 Old Bridge Rd, Woodbridge, VA 22192","
learningpathsacademy.com","
(540) 530-4243",,,38.7334695,-77.2767968,kids learning center,22079
Panda Child Care,"
1511 Old Bridge Rd, Woodbridge, VA 22192","
learningpathsacademy.com","
(540) 530-4243",,,38.7334695,-77.2767968,kids learning center,22079
Silo Center Preschool,"
8905 Ox Rd, Lorton, VA 22079","
silocenterpreschool.com","
(703) 971-4673",,,38.7167147,-77.3364191,kids learning center,22079
Lucy’s Daycare,"
8905 Ox Rd, Lorton, VA 22079","
silocenterpreschool.com","
(703) 971-4673",,,38.7167147,-77.3364191,kids learning center,22079
Children of America Woodbridge Marumsco Plaza,"
8905 Ox Rd, Lorton, VA 22079","
silocenterpreschool.com","
(703) 971-4673",,,38.7167147,-77.3364191,kids learning center,22079
The Learning Experience - Sterling Potomac Falls,"
8905 Ox Rd, Lorton, VA 22079","
silocenterpreschool.com","
(703) 971-4673",,,38.7167147,-77.3364191,kids learning center,22079
Everbrook Academy of Caton Hill,"
2510 Caton Hill Rd, Woodbridge, VA 22192","
everbrookacademy.com","
(855) 444-3778",,,38.65786,-77.3623978,kids learning center,22079
Carla’s Babes N Tots,"
2510 Caton Hill Rd, Woodbridge, VA 22192","
everbrookacademy.com","
(855) 444-3778",,,38.65786,-77.3623978,kids learning center,22079
Comfort Zone Daycare and Child Care Lorton,"
2510 Caton Hill Rd, Woodbridge, VA 22192","
everbrookacademy.com","
(855) 444-3778",,,38.65786,-77.3623978,kids learning center,22079
Nikki's Christian Academy,"
9879 Hagel Cir, Lorton, VA 22079","
wordpress.com","
(803) 291-2491",,,38.6970893,-77.2884265,kids learning center,22079
Cornerstone Academy Day Center,"
9879 Hagel Cir, Lorton, VA 22079","
wordpress.com","
(803) 291-2491",,,38.6970893,-77.2884265,kids learning center,22079
NOVAMI CHILDCARE,"
13214 Occoquan Rd, Woodbridge, VA 22191",,"
(571) 289-2102",,,38.6654792,-77.3286372,kids learning center,22079
Wonderful Virginia Academy,"
13214 Occoquan Rd, Woodbridge, VA 22191",,"
(571) 289-2102",,,38.6654792,-77.3286372,kids learning center,22079
Jenny's Home Daycare,"
13214 Occoquan Rd, Woodbridge, VA 22191",,"
(571) 289-2102",,,38.6654792,-77.3286372,kids learning center,22079
The Goddard School of Lake Ridge,"
13214 Occoquan Rd, Woodbridge, VA 22191",,"
(571) 289-2102",,,38.6654792,-77.3286372,kids learning center,22079
Mirta's Day Care,"
12405 Cape Cod Ct, Lake Ridge, VA 22192","
goddardschool.com","
(703) 490-8553",,,38.685361,-77.3872348,kids learning center,22079
Alicia's Bees,"
12405 Cape Cod Ct, Lake Ridge, VA 22192","
goddardschool.com","
(703) 490-8553",,,38.685361,-77.3872348,kids learning center,22079
Lily Pad at Metro Park,"
12405 Cape Cod Ct, Lake Ridge, VA 22192","
goddardschool.com","
(703) 490-8553",,,38.685361,-77.3872348,kids learning center,22079
"Early Bird Development Center - Daycare for Infants, Toddlers, & Preschoolers","
12405 Cape Cod Ct, Lake Ridge, VA 22192","
goddardschool.com","
(703) 490-8553",,,38.685361,-77.3872348,kids learning center,22079
Discovery Learning Center,"
12405 Cape Cod Ct, Lake Ridge, VA 22192","
earlybird.center","
(571) 506-7556",,,38.685361,-77.3872348,kids learning center,22079
"Kidnastics Gymnastics, LLC","
14001 Smoketown Rd, Woodbridge, VA 22192","
earlybird.center","
(571) 506-7556",,,38.685361,-77.3872348,kids learning center,22079
Learning Paths Academy Rippon,"
14001 Smoketown Rd, Woodbridge, VA 22192","
earlybird.center","
(571) 506-7556",,,38.685361,-77.3872348,kids learning center,22079
Prestige Preschool Academy - Caton Hill,"
2510 Caton Hill Rd, Woodbridge, VA 22192","
everbrookacademy.com","
(703) 490-8551",,,38.685361,-77.3872348,kids learning center,22079
STB Training Center,"
2510 Caton Hill Rd, Woodbridge, VA 22192","
everbrookacademy.com","
(703) 490-8551",,,38.685361,-77.3872348,kids learning center,22079
Kids Klub Learning Center,"
13571 Cridercrest Pl Unit 403, Woodbridge, VA 22191",,"
(760) 859-6159",,,38.6539487,-77.341277,kids learning center,22079
The Montessori School of Lorton LLC,"
8017 George Fox Pl, Lorton, VA 22079","
montls.com","
(571) 642-5216",,,38.6959317,-77.2897772,educational programs for kids,22079
Chesterbrook Academy Preschool of Woodbridge,"
12960 Troupe St, Woodbridge, VA 22192","
chesterbrookacademy.com","
(571) 517-1988",,,38.6717122,-77.4053345,educational programs for kids,22079
Children of America Woodbridge Prince William,"
12960 Troupe St, Woodbridge, VA 22192","
chesterbrookacademy.com","
(571) 517-1988",,,38.6717122,-77.4053345,educational programs for kids,22079
The Goddard School of Woodbridge,"
12960 Troupe St, Woodbridge, VA 22192","
chesterbrookacademy.com","
(571) 517-1988",,,38.6717122,-77.4053345,educational programs for kids,22079
Prince William Academy,"
3480 Commission Ct, Woodbridge, VA 22192","
princewilliamacademy.com","
(703) 491-1444",,,38.6717122,-77.4053345,educational programs for kids,22079
Angelitos Spanish Immersion Education & Cultural Arts Center,"
1337 Horner Rd, Woodbridge, VA 22191","
angelitoseducation.org","
(703) 910-6730",,,38.6717122,-77.4053345,educational programs for kids,22079
SwimKids Swim School - Woodbridge,"
1337 Horner Rd, Woodbridge, VA 22191","
angelitoseducation.org","
(703) 910-6730",,,38.6605482,-77.3291715,educational programs for kids,22079
Little Lambs Inc Day Care,"
1337 Horner Rd, Woodbridge, VA 22191","
angelitoseducation.org","
(703) 910-6730",,,38.6605482,-77.3291715,educational programs for kids,22079
Old Bridge Preschool,"
3966 Old Bridge Rd, Woodbridge, VA 22192","
obp4kids.org","
(703) 730-8411",,,38.6773244,-77.4008819,educational programs for kids,22079
Crème de la Crème School of Woodbridge,"
3966 Old Bridge Rd, Woodbridge, VA 22192","
cremedelacreme.com","
(703) 580-8877",,,38.5986289,-77.3666681,educational programs for kids,22079
The House Student Leadership Center,"
16351 Navigation Dr, Woodbridge, VA 22191","
cremedelacreme.com","
(703) 580-8877",,,38.5986289,-77.3666681,educational programs for kids,22079
St. Paul UMC Preschool,"
14000 Crown Ct #105, Woodbridge, VA 22193","
thehouse-inc.com","
(703) 909-5459",,,38.6499905,-77.3831152,educational programs for kids,22079
Early College Childcare,"
3002 Adams St, Woodbridge, VA 22193",,"
(703) 596-6630",,,38.6499905,-77.3831152,educational programs for kids,22079
Everbrook Academy of Ridgefield,"
3002 Adams St, Woodbridge, VA 22193",,"
(703) 596-6630",,,38.6499905,-77.3831152,educational programs for kids,22079
AlphaBEST Education,"
3002 Adams St, Woodbridge, VA 22193",,"
(703) 596-6630",,,38.6499905,-77.3831152,educational programs for kids,22079
Huntington Learning Center Woodbridge-Lake Ridge,"
3002 Adams St, Woodbridge, VA 22193",,"
(703) 596-6630",,,38.6499905,-77.3831152,educational programs for kids,22079
Hyper Kidz Alexandria,"
7005 Manchester Blvd Suite 10B, Franconia, VA 22310","
alexandria.hyperkidzplay.com","
(703) 936-2505",,,38.7663782,-77.2260953,educational programs for kids,22079
Rainbow Children's Center,"
7005 Manchester Blvd Suite 10B, Franconia, VA 22310","
alexandria.hyperkidzplay.com","
(703) 936-2505",,,38.7663782,-77.2260953,educational programs for kids,22079
Montclair KinderCare,"
7005 Manchester Blvd Suite 10B, Franconia, VA 22310","
alexandria.hyperkidzplay.com","
(703) 936-2505",,,38.7663782,-77.2260953,educational programs for kids,22079
Goldfish Swim School - Lake Ridge,"
12479 Dillingham Square, Lake Ridge, VA 22192","
goldfishswimschool.com","
(571) 341-7181",,,38.6832259,-77.389698,educational programs for kids,22079
Learning Paths Academy Cardinal,"
12479 Dillingham Square, Lake Ridge, VA 22192","
goldfishswimschool.com","
(571) 341-7181",,,38.6832259,-77.389698,educational programs for kids,22079
"Edgemoor Art Studio, Inc.","
2221 Old Bridge Rd, Woodbridge, VA 22192","
edgemoorartstudioinc.com","
(703) 490-2355",,,38.6767371,-77.3535302,educational programs for kids,22079
Guidepost Montessori at Montclair,"
2221 Old Bridge Rd, Woodbridge, VA 22192","
edgemoorartstudioinc.com","
(703) 490-2355",,,38.6767371,-77.3535302,educational programs for kids,22079
Early Years Academy,"
13817 Spriggs Rd, Manassas, VA 20112","
earlyyearsacademy.com","
(703) 730-8300",,,38.6530394,-77.463054,educational programs for kids,22079
Farzana Family Daycare,"
3441 Chelsea Dr, Woodbridge, VA 22192","
sites.google.com","
(571) 212-1048",,,38.6577223,-77.3868348,educational programs for kids,22079
