name,address,website,phone_number,reviews_count,reviews_average,latitude,longitude,keyword,searched_zipcode,website_clean,domain
Cookology Culinary School,"4238 Wilson Blvd 3rd Floor, Suite #3110, Arlington, VA 22203",https://cookologyonline.com,(703) 433-1909,,,38.9029674,-77.6284651,basketball academy for kids,22202,https://cookologyonline.com,cookologyonline.com
Orange Line Sports,"4302 36th St S, Arlington, VA 22206",https://orangelinesports.com,(516) 967-9113,,,38.8707089,-77.2123392,basketball camp,22202,https://orangelinesports.com,orangelinesports.com
JST Athletics,"950 N Washington St, Alexandria, VA 22314",https://jstathletics.org,(703) 927-5008,,,38.8707089,-77.2123392,basketball camp,22202,https://jstathletics.org,jstathletics.org
Washington Sailing Marina,"1 Marina Dr, Alexandria, VA 22314",https://washingtonsailingmarina.com,(703) 548-9027,,,38.8332089,-77.1858792,basketball skills training,22202,https://washingtonsailingmarina.com,washingtonsailingmarina.com
"Capital Tennis & Pickleball (aka Capital Tennis & Stringing, LLC)","2200 Wilson Blvd #102, Arlington, VA 22201",https://capitalstringing.com,(703) 597-4619,,,38.8332089,-77.1858792,basketball skills training,22202,https://capitalstringing.com,capitalstringing.com
LTB Soccer,"1900 Columbia Pike, Arlington, VA 22204",https://ltbsoccer.com,(202) 215-8676,,,38.858657,-77.2385516,soccer classes for kids,22202,https://ltbsoccer.com,ltbsoccer.com
Chesterfield Park Soccer Field,"4901 Chesterfield Rd, Arlington, VA 22206",,,,,38.8773212,-77.31464,soccer classes for kids,22202,,
Feya Preschool LLC,"1611 S Walter Reed Dr, Arlington, VA 22204",https://feyapreschool.com,(703) 271-1611,,,38.8561791,-77.2322438,soccer classes for kids,22202,https://feyapreschool.com,feyapreschool.com
Simpson Field,"500 E Monroe Ave, Alexandria, VA 22301",,,,,38.8561791,-77.2322438,soccer classes for kids,22202,,
Aurora Hills Water Playground,"Arlington, VA 22202",,,,,38.9247839,-77.146482,soccer classes for kids,22202,,
ChildSpace Learning Center,"2721 Mt Vernon Ave, Alexandria, VA 22301",https://mychildspace.com,(571) 429-3082,,,38.8733849,-77.2829149,soccer classes for kids,22202,https://mychildspace.com,mychildspace.com
Steve & Kate's Camp - Alexandria,"2400 Russell Rd, Alexandria, VA 22301",https://steveandkatescamp.com,(703) 997-9147,,,38.8299881,-77.2033176,soccer classes for kids,22202,https://steveandkatescamp.com,steveandkatescamp.com
Crystal City Sports Pub,"529 23rd St S, Arlington, VA 22202",https://ccsportspub.com,,,,38.8299881,-77.2033176,soccer classes for kids,22202,https://ccsportspub.com,ccsportspub.com
Burke Athletic Club,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22202,,
Urban Kempo,"3000 Washington Blvd C, Arlington, VA 22201",,(703) 888-2425,,,38.8847512,-77.2386256,soccer classes for kids,22202,,
Golf Galaxy Performance Center,"Crossroads Center, 5821 Crossroads Center Way, Falls Church, VA 22041",https://stores.golfgalaxy.com,(571) 473-4997,,,38.8847512,-77.2386256,soccer classes for kids,22202,https://stores.golfgalaxy.com,stores.golfgalaxy.com
Instrata Pentagon City,"901 15th St S, Arlington, VA 22202",https://instratapentagoncity.com,(703) 594-4142,,,38.8847512,-77.2386256,soccer classes for kids,22202,https://instratapentagoncity.com,instratapentagoncity.com
Canchas futbol,"2700 Duke St, Alexandria, VA 22314",,,,,38.8061327,-77.2218958,soccer classes for kids,22202,,
Marymount University Men's Soccer,"2807 N Glebe Rd, Arlington, VA 22207",,,,,38.9060273,-77.2720272,soccer camp for kids,22202,,
Nova Soccer Academy,"1577 Spring Hill Rd, Vienna, VA 22182",,(833) 668-2762,,,38.9060273,-77.2720272,soccer camp for kids,22202,,
Marshall Soccer Field,"Marshall High School, 7731 Leesburg Pike, Falls Church, VA 22043",,,,,38.9037994,-77.3591192,soccer camp for kids,22202,,
Montclair FC Soccer Club,"Marshall High School, 7731 Leesburg Pike, Falls Church, VA 22043",,,,,38.9037994,-77.3591192,soccer camp for kids,22202,,
DNA Skills Academy,"7631 Fullerton Rd Suite A, Springfield, VA 22153",,(703) 345-8391,,,38.9365406,-77.5753274,basketball classes for kids,22202,,
Blockchain Basketball Training,"1521 Boyd Pointe Wy Unit 2509, Vienna, VA 22182",https://site123.me,(703) 989-7867,,,38.9365406,-77.5753274,basketball classes for kids,22202,https://site123.me,site123.me
24/7 Basketball,"14112 Newbrook Dr, Chantilly, VA 20151",,,,,38.873111,-78.0091736,basketball classes for kids,22202,,
Fort Myer Basketball Courts,"Arlington, VA 22204",,,,,38.8584318,-77.6372282,basketball classes for kids,22202,,
Henderson Hall Smith Gym,"27 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 614-7214,,,38.8596527,-77.6380952,basketball classes for kids,22202,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Jennie Dean Park,"27 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 614-7214,,,38.8596527,-77.6380952,basketball classes for kids,22202,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Virginia Highlands Park Tennis Courts,"Unnamed Road, Arlington, VA 22202",,,,,38.8596527,-77.6380952,basketball classes for kids,22202,,
Crystal City Workout Park,"2451 Crystal Dr, Arlington, VA 22202",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Rocky Run Park Basketball Court,"1109 N Barton St, Arlington, VA 22201",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Angel Park Basketball Court,"Alexandria, VA 22314",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Champs Sports,"1100 S Hayes St, Arlington, VA 22202",https://stores.champssports.com,(703) 415-3747,,,38.8612872,-77.6787726,basketball classes for kids,22202,https://stores.champssports.com,stores.champssports.com
Arlington Youth Football Club,"475 Long Bridge Drive, Arlington, VA 22202",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Basketball Courts,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Foot Locker,"1100 South Hayes Street Space 0x01, Arlington, VA 22202",https://stores.footlocker.com,(703) 415-3668,,,38.8612872,-77.6787726,basketball classes for kids,22202,https://stores.footlocker.com,stores.footlocker.com
JD Sports,"1100 S Hayes St, Arlington, VA 22202",https://jdsports.com,(703) 413-1265,,,38.8612872,-77.6787726,basketball classes for kids,22202,https://jdsports.com,jdsports.com
"EIE Sports, LLC","429 Thorncliff Dr, Newport News, VA 23608",https://eiesports.org,(770) 855-7888,,,37.152093,-77.1261223,basketball classes for kids,22202,https://eiesports.org,eiesports.org
Marine Corps Exchange,"26 Joint Base Myer, 1555 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 979-8420,,,38.8645081,-77.5896586,basketball classes for kids,22202,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Public Basketball Court,"Blue Park Basketball Half Court, 18 E Linden St, Alexandria, VA 22301",,,,,38.8645081,-77.5896586,basketball classes for kids,22202,,
Kids Foot Locker,"1100 S Hayes St, Arlington, VA 22202",https://stores.kidsfootlocker.com,(703) 415-2566,,,38.8645081,-77.5896586,basketball classes for kids,22202,https://stores.kidsfootlocker.com,stores.kidsfootlocker.com
Dudley's Sport and Ale,"2766 S Arlington Mill Dr, Arlington, VA 22206",https://dudleyssportandale.com,(571) 312-2304,,,38.9057482,-77.6284551,basketball classes for kids,22202,https://dudleyssportandale.com,dudleyssportandale.com
"Veritas Collegiate Academy, National Landing Campus","935 23rd St S, Arlington, VA 22202",https://veritascollegiateacademydc.com,(866) 564-4233,,,38.9057482,-77.6284551,basketball classes for kids,22202,https://veritascollegiateacademydc.com,veritascollegiateacademydc.com
Casual Adventure Outfitters,"3451 Washington Blvd, Arlington, VA 22201",https://casualadventure.com,(703) 527-0600,,,38.9048213,-77.6284585,basketball training for kids,22202,https://casualadventure.com,casualadventure.com
DSW Designer Shoe Warehouse,"1301 S Joyce St, Arlington, VA 22202",https://stores.dsw.com,(703) 412-0818,,,38.9048213,-77.6284585,basketball training for kids,22202,https://stores.dsw.com,stores.dsw.com
Cookology Culinary School,"4238 Wilson Blvd 3rd Floor, Suite #3110, Arlington, VA 22203",https://cookologyonline.com,(703) 433-1909,,,38.9029674,-77.6284651,basketball academy for kids,22202,https://cookologyonline.com,cookologyonline.com
Orange Line Sports,"4302 36th St S, Arlington, VA 22206",https://orangelinesports.com,(516) 967-9113,,,38.8707089,-77.2123392,basketball camp,22202,https://orangelinesports.com,orangelinesports.com
JST Athletics,"950 N Washington St, Alexandria, VA 22314",https://jstathletics.org,(703) 927-5008,,,38.8707089,-77.2123392,basketball camp,22202,https://jstathletics.org,jstathletics.org
Washington Sailing Marina,"1 Marina Dr, Alexandria, VA 22314",https://washingtonsailingmarina.com,(703) 548-9027,,,38.8332089,-77.1858792,basketball skills training,22202,https://washingtonsailingmarina.com,washingtonsailingmarina.com
"Capital Tennis & Pickleball (aka Capital Tennis & Stringing, LLC)","2200 Wilson Blvd #102, Arlington, VA 22201",https://capitalstringing.com,(703) 597-4619,,,38.8332089,-77.1858792,basketball skills training,22202,https://capitalstringing.com,capitalstringing.com
LTB Soccer,"1900 Columbia Pike, Arlington, VA 22204",https://ltbsoccer.com,(202) 215-8676,,,38.858657,-77.2385516,soccer classes for kids,22202,https://ltbsoccer.com,ltbsoccer.com
Chesterfield Park Soccer Field,"4901 Chesterfield Rd, Arlington, VA 22206",,,,,38.8773212,-77.31464,soccer classes for kids,22202,,
Feya Preschool LLC,"1611 S Walter Reed Dr, Arlington, VA 22204",https://feyapreschool.com,(703) 271-1611,,,38.8561791,-77.2322438,soccer classes for kids,22202,https://feyapreschool.com,feyapreschool.com
Simpson Field,"500 E Monroe Ave, Alexandria, VA 22301",,,,,38.8561791,-77.2322438,soccer classes for kids,22202,,
Aurora Hills Water Playground,"Arlington, VA 22202",,,,,38.9247839,-77.146482,soccer classes for kids,22202,,
ChildSpace Learning Center,"2721 Mt Vernon Ave, Alexandria, VA 22301",https://mychildspace.com,(571) 429-3082,,,38.8733849,-77.2829149,soccer classes for kids,22202,https://mychildspace.com,mychildspace.com
Steve & Kate's Camp - Alexandria,"2400 Russell Rd, Alexandria, VA 22301",https://steveandkatescamp.com,(703) 997-9147,,,38.8299881,-77.2033176,soccer classes for kids,22202,https://steveandkatescamp.com,steveandkatescamp.com
Crystal City Sports Pub,"529 23rd St S, Arlington, VA 22202",https://ccsportspub.com,,,,38.8299881,-77.2033176,soccer classes for kids,22202,https://ccsportspub.com,ccsportspub.com
Burke Athletic Club,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22202,,
Urban Kempo,"3000 Washington Blvd C, Arlington, VA 22201",,(703) 888-2425,,,38.8847512,-77.2386256,soccer classes for kids,22202,,
Golf Galaxy Performance Center,"Crossroads Center, 5821 Crossroads Center Way, Falls Church, VA 22041",https://stores.golfgalaxy.com,(571) 473-4997,,,38.8847512,-77.2386256,soccer classes for kids,22202,https://stores.golfgalaxy.com,stores.golfgalaxy.com
Instrata Pentagon City,"901 15th St S, Arlington, VA 22202",https://instratapentagoncity.com,(703) 594-4142,,,38.8847512,-77.2386256,soccer classes for kids,22202,https://instratapentagoncity.com,instratapentagoncity.com
Canchas futbol,"2700 Duke St, Alexandria, VA 22314",,,,,38.8061327,-77.2218958,soccer classes for kids,22202,,
Marymount University Men's Soccer,"2807 N Glebe Rd, Arlington, VA 22207",,,,,38.9060273,-77.2720272,soccer camp for kids,22202,,
Nova Soccer Academy,"1577 Spring Hill Rd, Vienna, VA 22182",,(833) 668-2762,,,38.9060273,-77.2720272,soccer camp for kids,22202,,
Marshall Soccer Field,"Marshall High School, 7731 Leesburg Pike, Falls Church, VA 22043",,,,,38.9037994,-77.3591192,soccer camp for kids,22202,,
Montclair FC Soccer Club,"Marshall High School, 7731 Leesburg Pike, Falls Church, VA 22043",,,,,38.9037994,-77.3591192,soccer camp for kids,22202,,
Arlington Youth Football Club,"475 Long Bridge Drive, Arlington, VA 22202",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Basketball Courts,"475 Long Bridge Drive, Arlington, VA 22202",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Lubber Run Gym,"475 Long Bridge Drive, Arlington, VA 22202",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Angel Park Basketball Court,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Bearded Goat Barber,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Arlington County Parks & Recreation,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Lubber Run Trail,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Pro Skills Basketball Washington DC,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Foundation Basketball Academy,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Washington-Liberty High School Stadium,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.775051,-77.4743231,basketball classes for kids,22203,,
Sport Proformance Basketball Training,"200 N Glebe Rd #914, Arlington, VA 22203",https://arlingtondiocese.org,(703) 841-2500,,,38.775051,-77.4743231,basketball classes for kids,22203,https://arlingtondiocese.org,arlingtondiocese.org
Ted's Bulletin,"200 N Glebe Rd #914, Arlington, VA 22203",https://arlingtondiocese.org,(703) 841-2500,,,38.775051,-77.4743231,basketball classes for kids,22203,https://arlingtondiocese.org,arlingtondiocese.org
Just Hoops by Shoot-A-Way,"4238 Wilson Blvd #1130, Arlington, VA 22203",https://tedsbulletin.com,(703) 848-7580,,,38.775051,-77.4743231,basketball classes for kids,22203,https://tedsbulletin.com,tedsbulletin.com
Washington-Liberty High School,"4238 Wilson Blvd #1130, Arlington, VA 22203",https://tedsbulletin.com,(703) 848-7580,,,38.775051,-77.4743231,basketball classes for kids,22203,https://tedsbulletin.com,tedsbulletin.com
Orange Line Sports,"4302 36th St S, Arlington, VA 22206",https://orangelinesports.com,(516) 967-9113,,,38.728766,-78.4296374,youth basketball league,22203,https://orangelinesports.com,orangelinesports.com
Towers Park,"3308 S Stafford St, Arlington, VA 22206",https://dcfamily.com,(202) 292-1979,,,38.848752,-77.2309951,basketball camp,22203,https://dcfamily.com,dcfamily.com
Gunston Soccer Club,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22203,,
Feya Preschool LLC,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22203,,
Arlington County Dept. of Human Services,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22203,,
Powhatan Springs Park,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22203,,
Marshall Soccer Field,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22203,,
Nova Soccer Academy,"Burke, VA 22015",,,,,38.9037994,-77.3591192,soccer classes for kids,22203,,
Barcroft Field,"Burke, VA 22015",,,,,38.9037994,-77.3591192,soccer classes for kids,22203,,
DICK'S Sporting Goods,"Burke, VA 22015",,,,,38.9037994,-77.3591192,soccer classes for kids,22203,,
Tuckahoe Park,"Burke, VA 22015",,(703) 228-6525,,,38.8488665,-77.2454672,soccer classes for kids,22203,,
KIDSUNITED South Riding,"21610 Atlantic Blvd, Sterling, VA 20166",,,,,38.881542,-77.4086016,soccer training for kids,22203,,
Blockchain Basketball Training,"1521 Boyd Pointe Wy Unit 2509, Vienna, VA 22182",https://site123.me,(703) 989-7867,,,38.9358898,-77.5918344,basketball classes for kids,22209,https://site123.me,site123.me
DNA Skills Academy,"7631 Fullerton Rd Suite A, Springfield, VA 22153",,(703) 345-8391,,,38.9358898,-77.5918344,basketball classes for kids,22209,,
24/7 Basketball,"14112 Newbrook Dr, Chantilly, VA 20151",,,,,38.873111,-78.0091736,basketball classes for kids,22209,,
Fort Myer Basketball Courts,"Arlington, VA 22204",,,,,38.8994261,-77.6596378,basketball classes for kids,22209,,
Henderson Hall Smith Gym,"27 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 614-7214,,,38.8994261,-77.6596378,basketball classes for kids,22209,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Department of Parks and Recreation - Athletic and Facility Services Division,"27 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 614-7214,,,38.8994261,-77.6596378,basketball classes for kids,22209,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Arlington Youth Football Club,"475 Long Bridge Drive, Arlington, VA 22202",,,,,38.8994261,-77.6596378,basketball classes for kids,22209,,
Casual Adventure Outfitters,"3451 Washington Blvd, Arlington, VA 22201",https://casualadventure.com,(703) 527-0600,,,38.8994261,-77.6596378,basketball classes for kids,22209,https://casualadventure.com,casualadventure.com
Basketball Courts,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.8994261,-77.6596378,basketball classes for kids,22209,,
Continental Pool Lounge,"1911 Fort Myer Dr, Arlington, VA 22209",https://continentalpoollounge.com,(703) 465-7675,,,38.8994261,-77.6596378,basketball classes for kids,22209,https://continentalpoollounge.com,continentalpoollounge.com
Virginia Highlands Park Tennis Courts,"Unnamed Road, Arlington, VA 22202",,,,,38.8994261,-77.6596378,basketball classes for kids,22209,,
Orange Line Sports,"4302 36th St S, Arlington, VA 22206",https://orangelinesports.com,(516) 967-9113,,,38.8994261,-77.6596378,basketball camp,22209,https://orangelinesports.com,orangelinesports.com
"Capital Tennis & Pickleball (aka Capital Tennis & Stringing, LLC)","2200 Wilson Blvd #102, Arlington, VA 22201",https://capitalstringing.com,(703) 597-4619,,,38.8994261,-77.6596378,basketball skills training,22209,https://capitalstringing.com,capitalstringing.com
LTB Soccer,"1900 Columbia Pike, Arlington, VA 22204",https://ltbsoccer.com,(202) 215-8676,,,38.8994261,-77.6596378,soccer classes for kids,22209,https://ltbsoccer.com,ltbsoccer.com
Chesterfield Park Soccer Field,"4901 Chesterfield Rd, Arlington, VA 22206",,,,,38.8994261,-77.6596378,soccer classes for kids,22209,,
Soccer Post Arlington (previously Soccer Kicks),"4901 Chesterfield Rd, Arlington, VA 22206",,,,,38.8994261,-77.6596378,soccer classes for kids,22209,,
Urban Kempo,"3000 Washington Blvd C, Arlington, VA 22201",,(703) 888-2425,,,38.8994261,-77.6596378,soccer classes for kids,22209,,
Burke Athletic Club,"Burke, VA 22015",,,,,38.8994261,-77.6596378,soccer classes for kids,22209,,
Feya Preschool LLC,"1611 S Walter Reed Dr, Arlington, VA 22204",https://feyapreschool.com,(703) 271-1611,,,38.8994261,-77.6596378,soccer classes for kids,22209,https://feyapreschool.com,feyapreschool.com
Lil' Kickers DMV,"1611 S Walter Reed Dr, Arlington, VA 22204",https://feyapreschool.com,(703) 271-1611,,,38.8994261,-77.6596378,soccer classes for kids,22209,https://feyapreschool.com,feyapreschool.com
Quincy Park Playground,"Arlington, VA 22201",,,,,39.0038878,-78.2589318,basketball classes for kids,22210,,
Princess Warriors AAU Basketball,"Arlington, VA 22201",,,,,39.0038878,-78.2589318,basketball classes for kids,22210,,
Han Basketball Academy,"Arlington, VA 22201",,,,,39.0038878,-78.2589318,basketball classes for kids,22210,,
Winning in Sports and Education (W.I.S.E.),"Arlington, VA 22201",,,,,39.0038878,-78.2589318,basketball classes for kids,22210,,
Youth Basketball Training,"Arlington, VA 22201",,,,,39.0038878,-78.2589318,basketball classes for kids,22210,,
Villarreal Virginia,"2678 Avenir Pl #4519, Fairfax, VA 22031",,(703) 932-3881,,,38.9079231,-77.2707862,soccer classes for kids,22210,,
Nova Soccer Academy,"1577 Spring Hill Rd, Vienna, VA 22182",,(833) 668-2762,,,38.9079231,-77.2707862,soccer classes for kids,22210,,
Northern Virginia Majestics,"Woodbridge, VA 22194",https://mjxgirls4ever.com,(703) 680-6562,,,38.9079231,-77.2707862,soccer classes for kids,22210,https://mjxgirls4ever.com,mjxgirls4ever.com
Barça Academy Northern Virginia,"19623 Evergreen Mills Rd, Leesburg, VA 20175",https://fcbarcelona.com,,,,38.9079231,-77.2707862,soccer classes for kids,22210,https://fcbarcelona.com,fcbarcelona.com
Potomac Yard Soccer Fields,"500 E Monroe Ave, Alexandria, VA 22301",,,,,38.9079231,-77.2707862,youth soccer programs,22210,,
Royals Football Club,"4317 Ravensworth Rd, Annandale, VA 22003",https://novafc.org,(571) 482-4243,,,38.9079231,-77.2707862,youth soccer programs,22210,https://novafc.org,novafc.org
Champs Sports,"1100 S Hayes St, Arlington, VA 22202",https://stores.champssports.com,(703) 415-3747,,,38.8865121,-77.2123392,basketball classes for kids,22211,https://stores.champssports.com,stores.champssports.com
JD Sports,"1100 S Hayes St, Arlington, VA 22202",https://stores.champssports.com,(703) 415-3747,,,38.8865121,-77.2123392,basketball classes for kids,22211,https://stores.champssports.com,stores.champssports.com
Maury Park Tennis Courts,"1100 S Hayes St, Arlington, VA 22202",https://stores.champssports.com,(703) 415-3747,,,38.8865121,-77.2123392,basketball classes for kids,22211,https://stores.champssports.com,stores.champssports.com
Foot Locker,"1100 South Hayes Street Space 0x01, Arlington, VA 22202",https://stores.footlocker.com,(703) 415-3668,,,38.8865121,-77.2123392,basketball classes for kids,22211,https://stores.footlocker.com,stores.footlocker.com
Crystal City Workout Park,"1100 South Hayes Street Space 0x01, Arlington, VA 22202",https://stores.footlocker.com,(703) 415-3668,,,38.8865121,-77.2123392,basketball classes for kids,22211,https://stores.footlocker.com,stores.footlocker.com
Kids Foot Locker,"2451 Crystal Dr, Arlington, VA 22202",,,,,38.8865121,-77.2123392,basketball classes for kids,22211,,
Arlington Public Schools,"2451 Crystal Dr, Arlington, VA 22202",,,,,38.8865121,-77.2123392,basketball classes for kids,22211,,
Marine Corps Exchange,"2451 Crystal Dr, Arlington, VA 22202",,,,,38.8865121,-77.2123392,basketball classes for kids,22211,,
"Veritas Collegiate Academy, National Landing Campus","2451 Crystal Dr, Arlington, VA 22202",,,,,38.8865121,-77.2123392,basketball classes for kids,22211,,
Twins Ace Hardware Arlington,"Arlington, VA 22202",,,,,38.8749421,-77.1569736,soccer classes for kids,22211,,
Thomas Jefferson Middle School,"Arlington, VA 22202",,,,,38.8749421,-77.1569736,soccer classes for kids,22211,,
"Evolve To Fit, GymnasticBodies DMV","2501 9th Rd S #95, Arlington, VA 22204",https://evolvetofit.com,(703) 672-3348,,,38.8749421,-77.1569736,soccer academy for kids,22211,https://evolvetofit.com,evolvetofit.com
Army Navy Country Club,"1700 Army Navy Dr, Arlington, VA 22202",https://ancc.org,(703) 521-6800,,,38.8749421,-77.1569736,soccer academy for kids,22211,https://ancc.org,ancc.org
McLean Swim & Tennis Association,"1700 Margie Dr, McLean, VA 22101",https://mcleanswimandtennis.org,(703) 821-9317,,,38.8861012,-77.3159377,basketball classes for kids,22213,https://mcleanswimandtennis.org,mcleanswimandtennis.org
Bishop O'Connell High School,"6600 Little Falls Rd, Arlington, VA 22213",https://bishopoconnell.org,(703) 237-1400,,,38.8861012,-77.3159377,basketball classes for kids,22213,https://bishopoconnell.org,bishopoconnell.org
Tysons Playground,"8504 Tyco Rd, Tysons, VA 22182",https://tysonsplayground.com,(703) 544-9477,,,38.9329987,-77.3833017,basketball classes for kids,22213,https://tysonsplayground.com,tysonsplayground.com
Yorktown High School,"8504 Tyco Rd, Tysons, VA 22182",https://tysonsplayground.com,(703) 544-9477,,,38.9329987,-77.3833017,basketball classes for kids,22213,https://tysonsplayground.com,tysonsplayground.com
Benjamin Banneker Dog Park,"8504 Tyco Rd, Tysons, VA 22182",https://tysonsplayground.com,(703) 544-9477,,,38.9329987,-77.3833017,basketball classes for kids,22213,https://tysonsplayground.com,tysonsplayground.com
Arlington - Harrison St,"2443 N Harrison St Stores 10A & 10B, Arlington, VA 22207",https://locations.atipt.com,(571) 533-3686,,,38.8823074,-77.2997347,basketball classes for kids,22213,https://locations.atipt.com,locations.atipt.com
Haycock Longfellow Park,"2443 N Harrison St Stores 10A & 10B, Arlington, VA 22207",https://locations.atipt.com,(571) 533-3686,,,38.8823074,-77.2997347,basketball classes for kids,22213,https://locations.atipt.com,locations.atipt.com
Williamsburg MS Soccer fields,"5241 36th St N, Arlington, VA 22207",,,,,38.8807787,-77.2189798,soccer classes for kids,22213,,
Sport Fair Inc,"5010 Langston Blvd., Arlington, VA 22207",https://sportfairusa.com,(703) 524-9500,,,38.8807787,-77.2189798,soccer classes for kids,22213,https://sportfairusa.com,sportfairusa.com
Seven Corners Children's Center,"6129 Willston Dr, Falls Church, VA 22044",https://sevencornerschildrenscenter.org,(703) 532-4262,,,38.8807787,-77.2189798,soccer classes for kids,22213,https://sevencornerschildrenscenter.org,sevencornerschildrenscenter.org
McLean Little League,"6129 Willston Dr, Falls Church, VA 22044",https://sevencornerschildrenscenter.org,(703) 532-4262,,,38.8807787,-77.2189798,soccer classes for kids,22213,https://sevencornerschildrenscenter.org,sevencornerschildrenscenter.org
Demosphere,"Mosby Finance Unit - Post Office, 6533 Arlington Blvd Ste A #2429, Falls Church, VA 22042",https://demosphere.com,(703) 536-1600,,,38.8807787,-77.2189798,soccer classes for kids,22213,https://demosphere.com,demosphere.com
Our Small World Children's Center,"1700 Great Falls St, McLean, VA 22101",,(703) 893-3889,,,38.8807787,-77.2189798,soccer classes for kids,22213,,
"Dr. Roselyne Gichana, DMD","1700 Great Falls St, McLean, VA 22101",,(703) 893-3889,,,38.8807787,-77.2189798,soccer classes for kids,22213,,
Instructor's Choice Driving,"118 E Broad St, Falls Church, VA 22046",https://icdrivingschool.com,(703) 527-4444,,,38.8807787,-77.2189798,soccer academy for kids,22213,https://icdrivingschool.com,icdrivingschool.com
vasquezsocceracademy,"731 Elden St, Herndon, VA 20170",,(703) 955-0989,,,38.8800925,-77.2135136,soccer academy for kids,22214,,
Barça Academy Northern Virginia,"731 Elden St, Herndon, VA 20170",,(703) 955-0989,,,38.8800925,-77.2135136,soccer academy for kids,22214,,
DP Basketball Training,"75 Lawson Rd SE, Leesburg, VA 20175",,(540) 421-1849,,,38.8492157,-78.5581244,basketball academy for kids,22215,,
Winmore Basketball Academy,"75 Lawson Rd SE, Leesburg, VA 20175",,(540) 421-1849,,,38.8492157,-78.5581244,basketball academy for kids,22215,,
Bearded Goat Barber,"4201 Wilson Blvd #145, Arlington, VA 22203",https://beardedgoatbarber.com,(703) 243-5476,,,38.8881815,-79.4174974,basketball classes for kids,22216,https://beardedgoatbarber.com,beardedgoatbarber.com
Upward Sports League of Winchester,"2080 N Frederick Pike, Winchester, VA 22603",https://wincog.com,(540) 667-8017,,,39.2199255,-80.5005818,youth basketball league,22216,https://wincog.com,wincog.com
Jess McLaughlin Soccer Training,"5237 Pommeroy Dr, Fairfax, VA 22032",https://coachjess21.wixsite.com,(703) 508-8333,,,38.9531644,-77.2959241,soccer training for kids,22216,https://coachjess21.wixsite.com,coachjess21.wixsite.com
Soccer filled 2,"1239 Spring Hill Rd, McLean, VA 22102",,,,,38.9531644,-77.2959241,youth soccer programs,22216,,
Manassas City Soccer Association LLC,"8620 Jackson Ave, Manassas, VA 20110",,(571) 249-0594,,,38.9531644,-77.2959241,youth soccer programs,22216,,
Northern Piedmont Sports Club,"492 Blackwell Rd, Warrenton, VA 20186",https://npscunited.org,(540) 347-9972,,,38.9531644,-77.2959241,soccer academy for kids,22216,https://npscunited.org,npscunited.org
"Let's Get Better Basketball, LLC.","19055 Industrial Rd, Culpeper, VA 22701",,(540) 497-1471,,,38.4420089,-80.3069305,basketball classes for kids,22218,,
